  0.0000000E+00   1.276000000E+00   8.600000000E-02   1.125000000E+02   3.010000000E+02   3.500000000E+02   2.378000000E+02   2.000000000E+00   0.000000000E+00   3.562597775E+00
  1.0000000E-01   1.192349999E+00   2.961334554E-02   1.126056800E+02   2.690373537E+02   4.888257575E+01   2.376411037E+02   1.499159362E+00   5.638665446E-02   1.518497369E+00
  2.0000000E-01   1.128645908E+00   7.475670312E-02   1.128962548E+02   2.478249419E+02   1.069501576E+02   2.374420015E+02   1.720988509E+00   5.638665446E-02   1.312452289E+00
  3.0000000E-01   1.272612515E+00   1.411051888E-01   1.110413016E+02   3.390042219E+02   5.051055820E+01   2.370244872E+02   1.898818443E+00   1.114918433E-01   1.197348610E+00
  4.0000000E-01   1.235070450E+00   1.204618530E-01   1.075075988E+02   3.674550693E+01   1.458053454E+01   2.338907392E+02   2.059277488E+00   1.114918433E-01   1.114536014E+00
  5.0000000E-01   1.179998872E+00   7.679604682E-02   1.072090176E+02   8.744481257E+01   3.590427019E+02   2.331166801E+02   2.193920095E+00   1.114918433E-01   1.047904217E+00
  6.0000000E-01   1.221278530E+00   6.365377811E-02   1.069336820E+02   9.177199646E+01   2.843220897E+01   2.337734725E+02   2.295676535E+00   1.114918433E-01   9.881541608E-01
  7.0000000E-01   1.252709321E+00   7.445861959E-02   1.061893331E+02   9.849661179E+01   5.113218428E+01   2.343597909E+02   2.359105351E+00   1.114918433E-01   9.322035889E-01
  8.0000000E-01   1.241377251E+00   9.543200944E-02   1.053074912E+02   1.280270071E+02   5.017034909E+01   2.344893288E+02   2.385694403E+00   1.114918433E-01   8.792137995E-01
  9.0000000E-01   1.207847425E+00   1.239204842E-01   1.046367387E+02   1.653407191E+02   4.381133503E+01   2.342563517E+02   2.381386854E+00   1.114918433E-01   8.295523200E-01
  1.0000000E+00   1.190906573E+00   1.414263830E-01   1.044127562E+02   2.046835303E+02   3.853526595E+01   2.340575831E+02   2.355666531E+00   1.118130375E-01   7.847306574E-01
  1.1000000E+00   1.224654228E+00   1.288315865E-01   1.045535574E+02   2.513261981E+02   2.584489020E+01   2.345976979E+02   2.321210036E+00   1.118130375E-01   7.469082657E-01
  1.2000000E+00   1.270811108E+00   1.026300371E-01   1.042814147E+02   2.995095008E+02   5.912716835E+00   2.361952432E+02   2.289764545E+00   1.118130375E-01   7.152071089E-01
  1.3000000E+00   1.217772768E+00   6.084937482E-02   1.035175690E+02   3.120549883E+02   2.164738421E+01   2.371813820E+02   2.263314163E+00   1.118130375E-01   6.857753547E-01
  1.4000000E+00   1.189653775E+00   5.290662860E-02   1.032945705E+02   3.205803799E+02   4.661703527E+01   2.372748809E+02   2.242541776E+00   1.118130375E-01   6.609700012E-01
  1.5000000E+00   1.212191925E+00   7.178684013E-02   1.033902308E+02   3.551322302E+02   4.512020624E+01   2.373201604E+02   2.231944161E+00   1.118130375E-01   6.404747098E-01
  1.6000000E+00   1.237027385E+00   9.235997289E-02   1.034658904E+02   2.919458611E+01   4.146935656E+01   2.374420327E+02   2.231128277E+00   1.118130375E-01   6.210030834E-01
  1.7000000E+00   1.230981430E+00   1.011364149E-01   1.034624142E+02   6.693142010E+01   3.317069057E+01   2.375385381E+02   2.235320612E+00   1.118130375E-01   6.007020551E-01
  1.8000000E+00   1.200919871E+00   1.099400087E-01   1.034500755E+02   1.117567924E+02   1.947725191E+01   2.375607713E+02   2.240032336E+00   1.118130375E-01   5.799577334E-01
  1.9000000E+00   1.181800190E+00   1.157127188E-01   1.034655275E+02   1.554402525E+02   9.830017705E+00   2.375534235E+02   2.243750334E+00   1.118130375E-01   5.602662137E-01
  2.0000000E+00   1.219956127E+00   7.969282540E-02   1.032892127E+02   1.971673937E+02   2.230913115E+00   2.375233887E+02   2.247859050E+00   1.118130375E-01   5.429769597E-01
  2.1000000E+00   1.314883674E+00   1.129932564E-02   1.022748127E+02   4.114838611E+00   2.207258777E+02   2.368237292E+02   2.254233362E+00   1.301270574E-01   5.269735772E-01
  2.2000000E+00   1.248612877E+00   7.957106267E-02   1.011303051E+02   1.351717669E+02   1.117029394E+02   2.349001071E+02   2.259646832E+00   1.301270574E-01   5.077554544E-01
  2.3000000E+00   1.181637680E+00   1.340718480E-01   1.010023624E+02   1.865231331E+02   9.377215077E+01   2.339198571E+02   2.260352964E+00   1.301270574E-01   4.890899881E-01
  2.4000000E+00   1.201407452E+00   1.272796277E-01   1.008777398E+02   2.333489069E+02   8.229695248E+01   2.341471960E+02   2.259743751E+00   1.301270574E-01   4.740937029E-01
  2.5000000E+00   1.250410178E+00   1.080547274E-01   1.002124810E+02   2.830994649E+02   6.346069049E+01   2.347065383E+02   2.261219116E+00   1.301270574E-01   4.613634363E-01
  2.6000000E+00   1.258339148E+00   8.874633931E-02   9.908438694E+01   3.220079497E+02   5.207799069E+01   2.348901893E+02   2.265328742E+00   1.301270574E-01   4.489698043E-01
  2.7000000E+00   1.200033378E+00   4.342082248E-02   9.799956354E+01   3.409936268E+02   6.296691202E+01   2.343938442E+02   2.270801307E+00   1.301270574E-01   4.361347812E-01
  2.8000000E+00   1.178389517E+00   4.343548195E-02   9.774074372E+01   3.224041878E+02   1.182156627E+02   2.341491995E+02   2.276951163E+00   1.301270574E-01   4.242505743E-01
  2.9000000E+00   1.339682267E+00   1.617745681E-01   9.675567259E+01   1.235649107E+01   9.793047373E+01   2.389491699E+02   2.285232582E+00   1.504752425E-01   4.138919199E-01
  3.0000000E+00   1.134231971E+00   1.212107242E-01   9.323168083E+01   1.127561102E+02   2.573707971E+01   2.433382174E+02   2.291853442E+00   1.504752425E-01   3.973158693E-01
  3.1000000E+00   1.140759970E+00   8.446800603E-02   9.327038180E+01   1.730124609E+02   6.373250705E+00   2.434088418E+02   2.293944684E+00   1.504752425E-01   3.831965714E-01
  3.2000000E+00   1.231366442E+00   2.093709408E-03   9.369401367E+01   2.071670348E+02   3.781049966E+00   2.435101168E+02   2.294369869E+00   1.596808587E-01   3.700807429E-01
  3.3000000E+00   1.252675997E+00   4.698647223E-02   9.370501606E+01   8.340975496E+01   1.531256347E+02   2.434920098E+02   2.292167838E+00   1.596808587E-01   3.549307064E-01
  3.4000000E+00   1.192126597E+00   9.647378851E-02   9.363032974E+01   1.416770975E+02   1.232942352E+02   2.431230307E+02   2.285035674E+00   1.596808587E-01   3.377791534E-01
  3.5000000E+00   1.142069900E+00   1.406540357E-01   9.372302080E+01   1.893630530E+02   1.111529117E+02   2.427274489E+02   2.272441563E+00   1.596808587E-01   3.212877524E-01
  3.6000000E+00   1.186036367E+00   1.232503250E-01   9.325966861E+01   2.468552587E+02   9.111563834E+01   2.431308742E+02   2.257079842E+00   1.596808587E-01   3.090443893E-01
  3.7000000E+00   1.263294844E+00   9.037303712E-02   9.046787510E+01   3.134289928E+02   5.212203944E+01   2.439947568E+02   2.242910476E+00   1.596808587E-01   2.997429857E-01
  3.8000000E+00   1.192712445E+00   3.971814350E-02   8.837948748E+01   3.142453599E+02   8.082476617E+01   2.435873106E+02   2.229887120E+00   1.596808587E-01   2.896111887E-01
  3.9000000E+00   1.180496761E+00   4.516017831E-02   8.820099601E+01   3.215475610E+02   1.084902766E+02   2.434688809E+02   2.218609240E+00   1.596808587E-01   2.822893831E-01
  4.0000000E+00   1.209656872E+00   6.823734772E-02   8.822550682E+01   1.512276925E-01   1.028045252E+02   2.438919502E+02   2.210726659E+00   1.596808587E-01   2.761003885E-01
  4.1000000E+00   1.223614616E+00   8.205310534E-02   8.793439338E+01   3.623442040E+01   9.722371502E+01   2.443670593E+02   2.205410889E+00   1.596808587E-01   2.682143832E-01
  4.2000000E+00   1.206470505E+00   8.372002569E-02   8.744380409E+01   7.900953229E+01   8.523000913E+01   2.445806291E+02   2.200413173E+00   1.596808587E-01   2.579424837E-01
  4.3000000E+00   1.183050789E+00   8.598195372E-02   8.708135028E+01   1.259026450E+02   7.146197348E+01   2.445324904E+02   2.194026145E+00   1.596808587E-01   2.465220358E-01
  4.4000000E+00   1.188921911E+00   7.381135991E-02   8.715932837E+01   1.669980865E+02   6.500777702E+01   2.446370754E+02   2.186061622E+00   1.596808587E-01   2.358372927E-01
  4.5000000E+00   1.233232830E+00   3.418592558E-02   8.753974302E+01   1.989524214E+02   6.474868138E+01   2.457191656E+02   2.177533619E+00   1.596808587E-01   2.266871777E-01
  4.6000000E+00   1.227330905E+00   3.513824880E-02   8.731963209E+01   1.772713016E+02   1.142978840E+02   2.475441508E+02   2.168875841E+00   1.596808587E-01   2.170856447E-01
  4.7000000E+00   1.178611698E+00   7.834682958E-02   8.679889823E+01   2.021667845E+02   1.215887568E+02   2.483421120E+02   2.159427515E+00   1.596808587E-01   2.074153209E-01
  4.8000000E+00   1.175578588E+00   8.993728928E-02   8.675076015E+01   2.431790145E+02   1.156061328E+02   2.483897226E+02   2.150241507E+00   1.596808587E-01   2.005678949E-01
  4.9000000E+00   1.204123366E+00   8.826729237E-02   8.698172325E+01   2.920415931E+02   9.980540869E+01   2.484183658E+02   2.143268093E+00   1.596808587E-01   1.962614731E-01
  5.0000000E+00   1.222982029E+00   8.774535072E-02   8.718098419E+01   3.362721718E+02   8.593240270E+01   2.485811966E+02   2.139362854E+00   1.596808587E-01   1.925146078E-01
  5.1000000E+00   1.203058082E+00   7.147710351E-02   8.723088403E+01   1.728336794E+01   7.510079279E+01   2.487667699E+02   2.137975837E+00   1.596808587E-01   1.877065646E-01
