  2.7264000E-01     2  -7.4943956E-01  -9.4095834E-01   3.1522015E-01  -8.5389641E-01   3.4152297E+00   6.1648039E+00
  2.8400000E-01     1  -8.5556918E-01  -8.7482410E-01   2.3258410E+00   3.8405067E-01  -5.3999560E+00  -1.9041741E+00
  2.8400000E-01     2  -7.5747493E-01  -9.0008582E-01   3.8470335E-01  -5.5962663E-01   3.7785185E+00   6.0645754E+00
  2.9536000E-01     1  -8.5094330E-01  -9.3589192E-01   2.3034944E+00   4.3032259E-01  -5.3508663E+00  -2.0298816E+00
  2.9536000E-01     2  -7.6213016E-01  -8.5516410E-01   4.5292612E-01  -2.5899427E-01   4.1276126E+00   5.9429040E+00
  3.0672000E-01     1  -8.4579323E-01  -9.9638323E-01   2.2797266E+00   4.7633491E-01  -5.2984611E+00  -2.1543879E+00
  3.0672000E-01     2  -7.6333993E-01  -8.0637238E-01   5.1964485E-01   4.6738288E-02   4.4592875E+00   5.7997612E+00
  3.1808000E-01     1  -8.4012206E-01  -1.0562605E+00   2.2545516E+00   5.2206019E-01  -5.2427644E+00  -2.2776168E+00
  3.1808000E-01     2  -7.6105460E-01  -7.5392856E-01   5.8461455E-01   3.5607086E-01   4.7699684E+00   5.6349151E+00
  3.2944000E-01     1  -8.3393321E-01  -1.1154865E+00   2.2279843E+00   5.6747132E-01  -5.1838015E+00  -2.3994907E+00
  3.2944000E-01     2  -7.5524300E-01  -6.9809251E-01   6.4758592E-01   6.6724459E-01   5.0558757E+00   5.4478189E+00
  3.4080000E-01     1  -8.2723040E-01  -1.1740242E+00   2.2000406E+00   6.1254148E-01  -5.1216003E+00  -2.5199290E+00
  3.4080000E-01     2  -7.4589543E-01  -6.3916697E-01   7.0830121E-01   9.7824521E-01   5.3133007E+00   5.2375284E+00
  3.5216000E-01     1  -8.2001766E-01  -1.2318371E+00   2.1707373E+00   6.5724407E-01  -5.0561924E+00  -2.6388483E+00
  3.5216000E-01     2  -7.3302635E-01  -5.7749455E-01   7.6648975E-01   1.2868418E+00   5.5390057E+00   5.0027216E+00
  3.6352000E-01     1  -8.1229931E-01  -1.2888889E+00   2.1400920E+00   7.0155255E-01  -4.9876149E+00  -2.7561631E+00
  3.6352000E-01     2  -7.1667645E-01  -5.1344982E-01   8.2186448E-01   1.5906663E+00   5.7306728E+00   4.7418900E+00
  3.7488000E-01     1  -8.0407998E-01  -1.3451439E+00   2.1081236E+00   7.4544036E-01  -4.9159115E+00  -2.8717875E+00
  3.7488000E-01     2  -6.9691355E-01  -4.4742670E-01   8.7412189E-01   1.8873269E+00   5.8872558E+00   4.4537207E+00
  3.8624000E-01     1  -7.9536460E-01  -1.4005668E+00   2.0748517E+00   7.8888073E-01  -4.8411324E+00  -2.9856377E+00
  3.8624000E-01     2  -6.7383221E-01  -3.7982314E-01   9.2294694E-01   2.1745327E+00   6.0090796E+00   4.1375769E+00
  3.9760000E-01     1  -7.8615841E-01  -1.4551229E+00   2.0402970E+00   8.3184675E-01  -4.7633331E+00  -3.0976346E+00
  3.9760000E-01     2  -6.4755189E-01  -3.1102651E-01   9.6802321E-01   2.4502018E+00   6.0976243E+00   3.7938982E+00
  4.0896000E-01     1  -7.7646694E-01  -1.5087785E+00   2.0044808E+00   8.7431141E-01  -4.6825723E+00  -3.2077046E+00
  4.0896000E-01     2  -6.1821418E-01  -2.4140286E-01   1.0090462E+00   2.7125311E+00   6.1550811E+00   3.4243530E+00
  4.2032000E-01     1  -7.6629605E-01  -1.5615000E+00   1.9674255E+00   9.1624783E-01  -4.5989092E+00  -3.3157798E+00
  4.2032000E-01     2  -5.8597941E-01  -1.7129164E-01   1.0457369E+00   2.9600229E+00   6.1838618E+00   3.0316979E+00
  4.3168000E-01     1  -7.5565189E-01  -1.6132549E+00   1.9291541E+00   9.5762937E-01  -4.5124025E+00  -3.4217972E+00
  4.3168000E-01     2  -5.5102322E-01  -1.0100550E-01   1.0778521E+00   3.1914769E+00   6.1862261E+00   2.6194358E+00
  4.4304000E-01     1  -7.4454091E-01  -1.6640112E+00   1.8896903E+00   9.9842983E-01  -4.4231094E+00  -3.5256968E+00
  4.4304000E-01     2  -5.1353334E-01  -3.0833314E-02   1.1051908E+00   3.4059610E+00   6.1640874E+00   2.1914168E+00
  4.5440000E-01     1  -7.3296986E-01  -1.7137376E+00   1.8490585E+00   1.0386235E+00  -4.3310863E+00  -3.6274205E+00
  4.5440000E-01     2  -4.7370673E-01   3.8955606E-02   1.1275961E+00   3.6027735E+00   6.1189736E+00   1.7515029E+00
  4.6576000E-01     1  -7.2094578E-01  -1.7624034E+00   1.8072837E+00   1.0781850E+00  -4.2363886E+00  -3.7269114E+00
  4.6576000E-01     2  -4.3174720E-01   1.0810732E-01   1.1449538E+00   3.7814041E+00   6.0520777E+00   1.3033433E+00
  4.7712000E-01     1  -7.0847599E-01  -1.8099785E+00   1.7643917E+00   1.1170898E+00  -4.1390722E+00  -3.8241128E+00
  4.7712000E-01     2  -3.8786344E-01   1.7637992E-01   1.1571894E+00   3.9414964E+00   5.9643410E+00   8.5025979E-01
  4.8848000E-01     1  -6.9556808E-01  -1.8564334E+00   1.7204088E+00   1.1553134E+00  -4.0391933E+00  -3.9189688E+00
  4.8848000E-01     2  -3.4226750E-01   2.4354116E-01   1.1642643E+00   4.0828156E+00   5.8565345E+00   3.9521258E-01
  4.9984000E-01     1  -6.8222994E-01  -1.9017394E+00   1.6753618E+00   1.1928319E+00  -3.9368093E+00  -4.0114235E+00
  4.9984000E-01     2  -2.9517350E-01   3.0936691E-01   1.1661712E+00   4.2052204E+00   5.7293237E+00  -5.9183437E-02
  5.1120000E-01     1  -6.6846970E-01  -1.9458684E+00   1.6292785E+00   1.2296221E+00  -3.8319791E+00  -4.1014215E+00
  5.1120000E-01     2  -2.4679678E-01   3.7364022E-01   1.1629309E+00   4.3086409E+00   5.5833163E+00  -5.1061799E-01
  5.2256000E-01     1  -6.5429577E-01  -1.9887930E+00   1.5821870E+00   1.2656608E+00  -3.7247630E+00  -4.1889083E+00
  5.2256000E-01     2  -1.9735314E-01   4.3615088E-01   1.1545890E+00   4.3930608E+00   5.4190941E+00  -9.5703554E-01
  5.3392000E-01     1  -6.3971682E-01  -2.0304863E+00   1.5341162E+00   1.3009254E+00  -3.6152231E+00  -4.2738301E+00
  5.3392000E-01     2  -1.4705830E-01   4.9669525E-01   1.1412131E+00   4.4585053E+00   5.2372347E+00  -1.3965859E+00
  5.4528000E-01     1  -6.2474176E-01  -2.0709223E+00   1.4850955E+00   1.3353937E+00  -3.5034230E+00  -4.3561338E+00
  5.4528000E-01     2  -9.6127532E-02   5.5507630E-01   1.1228910E+00   4.5050329E+00   5.0383276E+00  -1.8275798E+00
  5.5664000E-01     1  -6.0937977E-01  -2.1100757E+00   1.4351550E+00   1.3690441E+00  -3.3894283E+00  -4.4357678E+00
  5.5664000E-01     2  -4.4775260E-02   6.1110381E-01   1.0997288E+00   4.5327304E+00   4.8229850E+00  -2.2484516E+00
  5.6800000E-01     1  -5.9364025E-01  -2.1479220E+00   1.3843252E+00   1.4018552E+00  -3.2733060E+00  -4.5126815E+00
  5.6800000E-01     2   6.7852294E-03   6.6459472E-01   1.0718500E+00   4.5417122E+00   4.5918519E+00  -2.6577291E+00
  5.7936000E-01     1  -5.7753287E-01  -2.1844374E+00   1.3326373E+00   1.4338062E+00  -3.1551251E+00  -4.5868256E+00
  5.7936000E-01     2   5.8342107E-02   7.1537349E-01   1.0393944E+00   4.5321208E+00   4.3456138E+00  -3.0540107E+00
  5.9072000E-01     1  -5.6106751E-01  -2.2195989E+00   1.2801232E+00   1.4648768E+00  -3.0349558E+00  -4.6581523E+00
  5.9072000E-01     2   1.0968534E-01   7.6327264E-01   1.0025172E+00   4.5041306E+00   4.0850047E+00  -3.4359484E+00
  6.0208000E-01     1  -5.4425428E-01  -2.2533844E+00   1.2268150E+00   1.4950470E+00  -2.9128702E+00  -4.7266153E+00
  6.0208000E-01     2   1.6060708E-01   8.0813336E-01   9.6138893E-01   4.4579523E+00   3.8108139E+00  -3.8022373E+00
  6.1344000E-01     1  -5.2710353E-01  -2.2857724E+00   1.1727455E+00   1.5242975E+00  -2.7889419E+00  -4.7921699E+00
  6.1344000E-01     2   2.1090210E-01   8.4980611E-01   9.1619447E-01   4.3938390E+00   3.5238918E+00  -4.1516098E+00
  6.2480000E-01     1  -5.0962580E-01  -2.3167424E+00   1.1179481E+00   1.5526095E+00  -2.6632458E+00  -4.8547729E+00
  6.2480000E-01     2   2.6036832E-01   8.8815143E-01   8.6713308E-01   4.3120922E+00   3.2251556E+00  -4.4828345E+00
  6.3616000E-01     1  -4.9183186E-01  -2.3462749E+00   1.0624564E+00   1.5799648E+00  -2.5358583E+00  -4.9143830E+00
  6.3616000E-01     2   3.0880740E-01   9.2304064E-01   8.1441772E-01   4.2130690E+00   2.9155922E+00  -4.7947183E+00
  6.4752000E-01     1  -4.7373269E-01  -2.3743510E+00   1.0063048E+00   1.6063457E+00  -2.4068572E+00  -4.9709606E+00
  6.4752000E-01     2   3.5602540E-01   9.5435669E-01   7.5827467E-01   4.0971879E+00   2.5962610E+00  -5.0861128E+00
  6.5888000E-01     1  -4.5533944E-01  -2.4009529E+00   9.4952779E-01   1.6317350E+00  -2.2763216E+00  -5.0244679E+00
  6.5888000E-01     2   4.0183351E-01   9.8199498E-01   6.9894297E-01   3.9649345E+00   2.2682940E+00  -5.3559226E+00
  6.7024000E-01     1  -4.3666348E-01  -2.4260636E+00   8.9216060E-01   1.6561162E+00  -2.1443318E+00  -5.0748689E+00
  6.7024000E-01     2   4.4604882E-01   1.0058642E+00   6.3667376E-01   3.8168667E+00   1.9328937E+00  -5.6031155E+00
  6.8160000E-01     1  -4.1771636E-01  -2.4496669E+00   8.3423866E-01   1.6794734E+00  -2.0109694E+00  -5.1221297E+00
  6.8160000E-01     2   4.8849522E-01   1.0258870E+00   5.7172946E-01   3.6536173E+00   1.5913292E+00  -5.8267353E+00
  6.9296000E-01     1  -3.9850978E-01  -2.4717479E+00   7.7579783E-01   1.7017915E+00  -1.8763168E+00  -5.1662182E+00
  6.9296000E-01     2   5.2900420E-01   1.0420009E+00   5.0438290E-01   3.4758960E+00   1.2449296E+00  -6.0259137E+00
  7.0432000E-01     1  -3.7905565E-01  -2.4922923E+00   7.1687431E-01   1.7230557E+00  -1.7404578E+00  -5.2071045E+00
  7.0432000E-01     2   5.6741575E-01   1.0541587E+00   4.3491618E-01   3.2844894E+00   8.9507544E-01  -6.1998835E+00
  7.1568000E-01     1  -3.5936600E-01  -2.5112868E+00   6.5750465E-01   1.7432522E+00  -1.6034772E+00  -5.2447605E+00
  7.1568000E-01     2   6.0357923E-01   1.0623293E+00   3.6361949E-01   3.0802583E+00   5.4318748E-01  -6.3479907E+00
  7.2704000E-01     1  -3.3945305E-01  -2.5287194E+00   5.9772568E-01   1.7623678E+00  -1.4654603E+00  -5.2791603E+00
  7.2704000E-01     2   6.3735417E-01   1.0664977E+00   2.9078978E-01   2.8641339E+00   1.9071427E-01  -6.4697053E+00
  7.3840000E-01     1  -3.1932915E-01  -2.5445785E+00   5.3757455E-01   1.7803898E+00  -1.3264937E+00  -5.3102803E+00
  7.3840000E-01     2   6.6861107E-01   1.0666656E+00   2.1672925E-01   2.6371116E+00  -1.6088219E-01  -6.5646304E+00
  7.4976000E-01     1  -2.9900678E-01  -2.5588540E+00   4.7708862E-01   1.7973065E+00  -1.1866646E+00  -5.3380987E+00
  7.4976000E-01     2   6.9723205E-01   1.0628513E+00   1.4174382E-01   2.4002425E+00  -5.1014177E-01  -6.6325088E+00
  7.6112000E-01     1  -2.7849857E-01  -2.5715366E+00   4.1630552E-01   1.8131067E+00  -1.0460609E+00  -5.3625962E+00
  7.6112000E-01     2   7.2311145E-01   1.0550895E+00   6.6141513E-02   2.1546243E+00  -8.5562192E-01  -6.6732273E+00
  7.7248000E-01     1  -2.5781726E-01  -2.5826179E+00   3.5526307E-01   1.8277801E+00  -9.0477106E-01  -5.3837554E+00
  7.7248000E-01     2   7.4615628E-01   1.0434312E+00  -9.7691636E-03   1.9013902E+00  -1.1959135E+00  -6.6868172E+00
  7.8384000E-01     1  -2.3697571E-01  -2.5920907E+00   2.9399929E-01   1.8413169E+00  -7.6288421E-01  -5.4015614E+00
  7.8384000E-01     2   7.6628658E-01   1.0279432E+00  -8.5680888E-02   1.6416970E+00  -1.5296556E+00  -6.6734524E+00
  7.9520000E-01     1  -2.1598688E-01  -2.5999487E+00   2.3255235E-01   1.8537084E+00  -6.2048990E-01  -5.4160014E+00
  7.9520000E-01     2   7.8343560E-01   1.0087072E+00  -1.6128910E-01   1.3767130E+00  -1.8555503E+00  -6.6334444E+00
  8.0656000E-01     1  -1.9486382E-01  -2.6061867E+00   1.7096053E-01   1.8649464E+00  -4.7767808E-01  -5.4270648E+00
  8.0656000E-01     2   7.9754988E-01   9.8581942E-01  -2.3629351E-01   1.1076059E+00  -2.1723739E+00  -6.5672341E+00
  8.1792000E-01     1  -1.7361969E-01  -2.6108003E+00   1.0926225E-01   1.8750236E+00  -3.3453900E-01  -5.4347433E+00
  8.1792000E-01     2   8.0858917E-01   9.5938951E-01  -3.1039954E-01   8.3553101E-01  -2.4789885E+00  -6.4753812E+00
  8.2928000E-01     1  -1.5226771E-01  -2.6137865E+00   4.7496003E-02   1.8839332E+00  -1.9116319E-01  -5.4390309E+00
  8.2928000E-01     2   8.1652620E-01   9.2953943E-01  -3.8331958E-01   5.6162029E-01  -2.7743493E+00  -6.3585519E+00
  8.4064000E-01     1  -1.3082117E-01  -2.6151430E+00  -1.4299675E-02   1.8916696E+00  -4.7641300E-02  -5.4399239E+00
  8.4064000E-01     2   8.2134640E-01   8.9640250E-01  -4.5477413E-01   2.8697276E-01  -3.0575107E+00  -6.2175045E+00
  8.5200000E-01     1  -1.0929344E-01  -2.6148687E+00  -7.6086208E-02   1.8982276E+00   9.5935909E-02  -5.4374208E+00
  8.5200000E-01     2   8.2304744E-01   8.6012219E-01  -5.2449273E-01   1.2646332E-02  -3.3276293E+00  -6.0530745E+00
  8.6336000E-01     1  -8.7697918E-02  -2.6129635E+00  -1.3782502E-01   1.9036031E+00   2.3947768E-01  -5.4315223E+00
  8.6336000E-01     2   8.2163877E-01   8.2085097E-01  -5.9221483E-01  -2.6034867E-01  -3.5839650E+00  -5.8661590E+00
  8.7472000E-01     1  -6.6048067E-02  -2.6094283E+00  -1.9947755E-01   1.9077924E+00   3.8289333E-01  -5.4222315E+00
  8.7472000E-01     2   8.1714100E-01   7.7874912E-01  -6.5769029E-01  -5.3105407E-01  -3.8258793E+00  -5.6577013E+00
  8.8608000E-01     1  -4.4357376E-02  -2.6042650E+00  -2.6100529E-01   1.9107930E+00   5.2609231E-01  -5.4095537E+00
  8.8608000E-01     2   8.0958532E-01   7.3398365E-01  -7.2067992E-01  -7.9856663E-01  -4.0528319E+00  -5.4286758E+00
  8.9744000E-01     1  -2.2639360E-02  -2.5974766E+00  -3.2236981E-01   1.9126027E+00   6.6898431E-01  -5.3934964E+00
  8.9744000E-01     2   7.9901287E-01   6.8672714E-01  -7.8095568E-01  -1.0620388E+00  -4.2643755E+00  -5.1800751E+00
  9.0880000E-01     1  -9.0755496E-04  -2.5890672E+00  -3.8353277E-01   1.9132206E+00   8.1147931E-01  -5.3740693E+00
  9.0880000E-01     2   7.8547411E-01   6.3715677E-01  -8.3830088E-01  -1.3206776E+00  -4.4601498E+00  -4.9128970E+00
  9.2016000E-01     1   2.0824497E-02  -2.5790416E+00  -4.4445595E-01   1.9126461E+00   9.5348766E-01  -5.3512844E+00
  9.2016000E-01     2   7.6902819E-01   5.8545333E-01  -8.9251012E-01  -1.5737421E+00  -4.6398731E+00  -4.6281351E+00
  9.3152000E-01     1   4.2543252E-02  -2.5674061E+00  -5.0510129E-01   1.9108797E+00   1.0949202E+00  -5.3251558E+00
  9.3152000E-01     2   7.4974243E-01   5.3180043E-01  -9.4338924E-01  -1.8205389E+00  -4.8033352E+00  -4.3267698E+00
  9.4288000E-01     1   6.4235175E-02  -2.5541676E+00  -5.6543089E-01   1.9079224E+00   1.2356882E+00  -5.2956997E+00
  9.4288000E-01     2   7.2769175E-01   4.7638370E-01  -9.9075510E-01  -2.0604161E+00  -4.9503882E+00  -4.0097630E+00
  9.5424000E-01     1   8.5886747E-02  -2.5393341E+00  -6.2540706E-01   1.9037761E+00   1.3757036E+00  -5.2629346E+00
  9.5424000E-01     2   7.0295832E-01   4.1939011E-01  -1.0344354E+00  -2.2927560E+00  -5.0809388E+00  -3.6780550E+00
  9.6560000E-01     1   1.0748447E-01  -2.5229148E+00  -6.8499231E-01   1.8984433E+00   1.5148790E+00  -5.2268810E+00
  9.6560000E-01     2   6.7563112E-01   3.6100744E-01  -1.0742683E+00  -2.5169667E+00  -5.1949404E+00  -3.3325634E+00
  9.7696000E-01     1   1.2901490E-01  -2.5049196E+00  -7.4414943E-01   1.8919273E+00   1.6531278E+00  -5.1875615E+00
  9.7696000E-01     2   6.4580580E-01   3.0142376E-01  -1.1101024E+00  -2.7324720E+00  -5.2923855E+00  -2.9741866E+00
  9.8832000E-01     1   1.5046460E-01  -2.4853595E+00  -8.0284144E-01   1.8842321E+00   1.7903642E+00  -5.1450007E+00
  9.8832000E-01     2   6.1358449E-01   2.4082704E-01  -1.1417964E+00  -2.9387002E+00  -5.3733003E+00  -2.6038088E+00
  9.9968000E-01     1   1.7182020E-01  -2.4642466E+00  -8.6103167E-01   1.8753623E+00   1.9265032E+00  -5.0992250E+00
  9.9968000E-01     2   5.7907585E-01   1.7940477E-01  -1.1692189E+00  -3.1350717E+00  -5.4377388E+00  -2.2223106E+00
  1.0110400E+00     1   1.9306840E-01  -2.4415939E+00  -9.1868376E-01   1.8653231E+00   2.0614608E+00  -5.0502631E+00
  1.0110400E+00     2   5.4239525E-01   1.1734371E-01  -1.1922485E+00  -3.3209852E+00  -5.4857790E+00  -1.8305818E+00
  1.0224000E+00     1   2.1419594E-01  -2.4174150E+00  -9.7576170E-01   1.8541203E+00   2.1951542E+00  -4.9981453E+00
  1.0224000E+00     2   5.0366508E-01   5.4829591E-02  -1.2107744E+00  -3.4958018E+00  -5.5175205E+00  -1.4295408E+00
  1.0337600E+00     1   2.3518963E-01  -2.3917250E+00  -1.0322298E+00   1.8417604E+00   2.3275015E+00  -4.9429036E+00
  1.0337600E+00     2   4.6301527E-01  -7.9530827E-03  -1.2246961E+00  -3.6588285E+00  -5.5330812E+00  -1.0201588E+00
  1.0451200E+00     1   2.5603638E-01  -2.3645396E+00  -1.0880528E+00   1.8282502E+00   2.4584222E+00  -4.8845720E+00
  1.0451200E+00     2   4.2058403E-01  -7.0821248E-02  -1.2339248E+00  -3.8092987E+00  -5.5325953E+00  -6.0349030E-01
  1.0564800E+00     1   2.7672315E-01  -2.3358754E+00  -1.1431957E+00   1.8135968E+00   2.5878366E+00  -4.8231856E+00
  1.0564800E+00     2   3.7651879E-01  -1.3359344E-01  -1.2383843E+00  -3.9463527E+00  -5.5162085E+00  -1.8071119E-01
  1.0678400E+00     1   2.9723700E-01  -2.3057500E+00  -1.1976241E+00   1.7978077E+00   2.7156665E+00  -4.7587815E+00
  1.0678400E+00     2   3.3097738E-01  -1.9608986E-01  -1.2380125E+00  -4.0690160E+00  -5.4840689E+00   2.4683547E-01
  1.0792000E+00     1   3.1756507E-01  -2.2741817E+00  -1.2513039E+00   1.7808908E+00   2.8418346E+00  -4.6913976E+00
  1.0792000E+00     2   2.8412942E-01  -2.5813234E-01  -1.2327640E+00  -4.1761804E+00  -5.4363089E+00   6.7758699E-01
  1.0905600E+00     1   3.3769459E-01  -2.2411901E+00  -1.3042015E+00   1.7628537E+00   2.9662646E+00  -4.6210731E+00
  1.0905600E+00     2   2.3615799E-01  -3.1954398E-01  -1.2226125E+00  -4.2665896E+00  -5.3730131E+00   1.1097045E+00
  1.1019200E+00     1   3.5761289E-01  -2.2067951E+00  -1.3562837E+00   1.7437043E+00   3.0888806E+00  -4.5478482E+00
  1.1019200E+00     2   1.8726126E-01  -3.8014832E-01  -1.2075545E+00  -4.3388378E+00  -5.2941649E+00   1.5410193E+00
  1.1132800E+00     1   3.7730737E-01  -2.1710178E+00  -1.4075178E+00   1.7234506E+00   3.2096070E+00  -4.4717640E+00
  1.1132800E+00     2   1.3765416E-01  -4.3976780E-01  -1.1876131E+00  -4.3913923E+00  -5.1995674E+00   1.9689951E+00
  1.1246400E+00     1   3.9676554E-01  -2.1338803E+00  -1.4578715E+00   1.7021006E+00   3.3283673E+00  -4.3928624E+00
  1.1246400E+00     2   8.7569452E-02  -4.9822109E-01  -1.1628425E+00  -4.4226563E+00  -5.0887389E+00   2.3907277E+00
  1.1360000E+00     1   4.1597498E-01  -2.0954051E+00  -1.5073131E+00   1.6796632E+00   3.4450841E+00  -4.3111867E+00
