  3.7488000E-01  -6.969135548E-01  -4.474266952E-01   8.741218880E-01   1.887326871E+00   5.887255785E+00   4.453720656E+00
  3.8624000E-01  -6.738322125E-01  -3.798231383E-01   9.229469435E-01   2.174532690E+00   6.009079594E+00   4.137576903E+00
  3.9760000E-01  -6.475518937E-01  -3.110265139E-01   9.680232099E-01   2.450201781E+00   6.097624339E+00   3.793898249E+00
  4.0896000E-01  -6.182141805E-01  -2.414028592E-01   1.009046223E+00   2.712531089E+00   6.155081052E+00   3.424352968E+00
  4.2032000E-01  -5.859794096E-01  -1.712916365E-01   1.045736906E+00   2.960022948E+00   6.183861801E+00   3.031697930E+00
  4.3168000E-01  -5.510232231E-01  -1.010055034E-01   1.077852111E+00   3.191476938E+00   6.186226089E+00   2.619435755E+00
  4.4304000E-01  -5.135333422E-01  -3.083331443E-02   1.105190821E+00   3.405960982E+00   6.164087390E+00   2.191416809E+00
  4.5440000E-01  -4.737067299E-01   3.895560589E-02   1.127596088E+00   3.602773504E+00   6.118973616E+00   1.751502926E+00
  4.6576000E-01  -4.317471966E-01   1.081073162E-01   1.144953786E+00   3.781404073E+00   6.052077733E+00   1.303343348E+00
  4.7712000E-01  -3.878634427E-01   1.763799160E-01   1.157189449E+00   3.941496406E+00   5.964341039E+00   8.502597908E-01
  4.8848000E-01  -3.422674976E-01   2.435411597E-01   1.164264297E+00   4.082815609E+00   5.856534458E+00   3.952125846E-01
  4.9984000E-01  -2.951735034E-01   3.093669089E-01   1.166171184E+00   4.205220446E+00   5.729323697E+00  -5.918343722E-02
  5.1120000E-01  -2.467967834E-01   3.736402207E-01   1.162930895E+00   4.308640878E+00   5.583316323E+00  -5.106179924E-01
  5.2256000E-01  -1.973531365E-01   4.361508824E-01   1.154588966E+00   4.393060759E+00   5.419094061E+00  -9.570355382E-01
  5.3392000E-01  -1.470583004E-01   4.966952505E-01   1.141213072E+00   4.458505306E+00   5.237234724E+00  -1.396585871E+00
  5.4528000E-01  -9.612753186E-02   5.550762981E-01   1.122890951E+00   4.505032872E+00   5.038327607E+00  -1.827579771E+00
  5.5664000E-01  -4.477525988E-02   6.111038141E-01   1.099728800E+00   4.532730428E+00   4.822985049E+00  -2.248451583E+00
  5.6800000E-01   6.785229431E-03   6.645947196E-01   1.071850044E+00   4.541712188E+00   4.591851894E+00  -2.657729133E+00
  5.7936000E-01   5.834210674E-02   7.153734855E-01   1.039394412E+00   4.532120801E+00   4.345613782E+00  -3.054010686E+00
  5.9072000E-01   1.096853392E-01   7.632726396E-01   1.002517242E+00   4.504130590E+00   4.085004700E+00  -3.435948353E+00
  6.0208000E-01   1.606070763E-01   8.081333550E-01   9.613889271E-01   4.457952307E+00   3.810813872E+00  -3.802237261E+00
  6.1344000E-01   2.109020954E-01   8.498061136E-01   9.161944722E-01   4.393838958E+00   3.523891849E+00  -4.151609828E+00
  6.2480000E-01   2.603683186E-01   8.881514324E-01   8.671330767E-01   4.312092219E+00   3.225155582E+00  -4.482834497E+00
  6.3616000E-01   3.088074026E-01   9.230406405E-01   8.144177153E-01   4.213069019E+00   2.915592170E+00  -4.794718326E+00
  6.4752000E-01   3.560254028E-01   9.543566900E-01   7.582746692E-01   4.097187869E+00   2.596260998E+00  -5.086112841E+00
  6.5888000E-01   4.018335059E-01   9.819949803E-01   6.989429740E-01   3.964934539E+00   2.268293978E+00  -5.355922552E+00
  6.7024000E-01   4.460488218E-01   1.005864173E+00   6.366737604E-01   3.816866715E+00   1.932893678E+00  -5.603115514E+00
  6.8160000E-01   4.884952203E-01   1.025886975E+00   5.717294645E-01   3.653617293E+00   1.591329182E+00  -5.826735301E+00
  6.9296000E-01   5.290041970E-01   1.042000857E+00   5.043828985E-01   3.475896039E+00   1.244929624E+00  -6.025913711E+00
  7.0432000E-01   5.674157469E-01   1.054158690E+00   4.349161757E-01   3.284489396E+00   8.950754370E-01  -6.199883542E+00
  7.1568000E-01   6.035792252E-01   1.062329266E+00   3.636194932E-01   3.080258299E+00   5.431874757E-01  -6.347990746E+00
  7.2704000E-01   6.373541715E-01   1.066497691E+00   2.907897829E-01   2.864133947E+00   1.907142734E-01  -6.469705325E+00
  7.3840000E-01   6.686110743E-01   1.066665615E+00   2.167292489E-01   2.637111595E+00  -1.608821930E-01  -6.564630383E+00
  7.4976000E-01   6.972320548E-01   1.062851299E+00   1.417438153E-01   2.400242511E+00  -5.101417727E-01  -6.632508819E+00
  7.6112000E-01   7.231114498E-01   1.055089509E+00   6.614151260E-02   2.154624342E+00  -8.556219241E-01  -6.673227284E+00
  7.7248000E-01   7.461562778E-01   1.043431223E+00  -9.769163596E-03   1.901390214E+00  -1.195913453E+00  -6.686817153E+00
  7.8384000E-01   7.662865755E-01   1.027943164E+00  -8.568088756E-02   1.641696972E+00  -1.529655643E+00  -6.673452401E+00
  7.9520000E-01   7.834355987E-01   1.008707172E+00  -1.612890968E-01   1.376712973E+00  -1.855550255E+00  -6.633444438E+00
  8.0656000E-01   7.975498831E-01   9.858194215E-01  -2.362935105E-01   1.107605897E+00  -2.172373912E+00  -6.567234115E+00
  8.1792000E-01   8.085891695E-01   9.593895071E-01  -3.103995426E-01   8.355310110E-01  -2.478988500E+00  -6.475381215E+00
  8.2928000E-01   8.165262002E-01   9.295394296E-01  -3.833195827E-01   5.616202921E-01  -2.774349298E+00  -6.358551881E+00
  8.4064000E-01   8.213463977E-01   8.964024991E-01  -4.547741258E-01   2.869727633E-01  -3.057510675E+00  -6.217504488E+00
  8.5200000E-01   8.230474433E-01   8.601221887E-01  -5.244927348E-01   1.264633151E-02  -3.327629314E+00  -6.053074521E+00
  8.6336000E-01   8.216387707E-01   8.208509653E-01  -5.922148280E-01  -2.603486664E-01  -3.583965023E+00  -5.866159036E+00
  8.7472000E-01   8.171409985E-01   7.787491249E-01  -6.576902907E-01  -5.310540741E-01  -3.825879292E+00  -5.657701254E+00
  8.8608000E-01   8.095853195E-01   7.339836546E-01  -7.206799153E-01  -7.985666252E-01  -4.052831853E+00  -5.428675797E+00
  8.9744000E-01   7.990128714E-01   6.867271445E-01  -7.809556790E-01  -1.062038756E+00  -4.264375537E+00  -5.180075051E+00
  9.0880000E-01   7.854741076E-01   6.371567660E-01  -8.383008751E-01  -1.320677582E+00  -4.460149779E+00  -4.912897030E+00
  9.2016000E-01   7.690281907E-01   5.854533298E-01  -8.925101168E-01  -1.573742123E+00  -4.639873134E+00  -4.628135094E+00
  9.3152000E-01   7.497424258E-01   5.318004325E-01  -9.433892354E-01  -1.820538907E+00  -4.803335181E+00  -4.326769787E+00
  9.4288000E-01   7.276917534E-01   4.763836970E-01  -9.907551002E-01  -2.060416054E+00  -4.950388178E+00  -4.009763044E+00
  9.5424000E-01   7.029583173E-01   4.193901079E-01  -1.034435386E+00  -2.292755963E+00  -5.080938811E+00  -3.678054971E+00
  9.6560000E-01   6.756311225E-01   3.610074380E-01  -1.074268318E+00  -2.516966675E+00  -5.194940358E+00  -3.332563415E+00
  9.7696000E-01   6.458057995E-01   3.014237605E-01  -1.110102436E+00  -2.732471970E+00  -5.292385545E+00  -2.974186558E+00
  9.8832000E-01   6.135844876E-01   2.408270371E-01  -1.141796394E+00  -2.938700190E+00  -5.373300328E+00  -2.603808835E+00
  9.9968000E-01   5.790758524E-01   1.794047705E-01  -1.169218862E+00  -3.135071743E+00  -5.437738770E+00  -2.222310559E+00
  1.0110400E+00   5.423952542E-01   1.173437093E-01  -1.192248547E+00  -3.320985198E+00  -5.485779046E+00  -1.830581750E+00
  1.0224000E+00   5.036650819E-01   5.482959128E-02  -1.210774411E+00  -3.495801824E+00  -5.517520477E+00  -1.429540814E+00
  1.0337600E+00   4.630152723E-01  -7.953082737E-03  -1.224696119E+00  -3.658828468E+00  -5.533081150E+00  -1.020158827E+00
  1.0451200E+00   4.205840341E-01  -7.082124793E-02  -1.233924812E+00  -3.809298728E+00  -5.532595254E+00  -6.034903009E-01
  1.0564800E+00   3.765187938E-01  -1.335934352E-01  -1.238384259E+00  -3.946352678E+00  -5.516208491E+00  -1.807111908E-01
  1.0678400E+00   3.309773769E-01  -1.960898558E-01  -1.238012490E+00  -4.069015979E+00  -5.484068889E+00   2.468354655E-01
  1.0792000E+00   2.841294211E-01  -2.581323368E-01  -1.232763987E+00  -4.176180373E+00  -5.436308889E+00   6.775869900E-01
  1.0905600E+00   2.361579859E-01  -3.195439772E-01  -1.222612499E+00  -4.266589579E+00  -5.373013061E+00   1.109704506E+00
  1.1019200E+00   1.872612589E-01  -3.801483244E-01  -1.207554493E+00  -4.338837786E+00  -5.294164894E+00   1.541019292E+00
  1.1132800E+00   1.376541558E-01  -4.397678019E-01  -1.187613137E+00  -4.391392316E+00  -5.199567423E+00   1.968995137E+00
  1.1246400E+00   8.756945153E-02  -4.982210853E-01  -1.162842525E+00  -4.422656350E+00  -5.088738897E+00   2.390727687E+00
  1.1360000E+00   3.725788822E-02  -5.553192184E-01  -1.133331574E+00  -4.431088983E+00  -4.960799439E+00   2.803008303E+00
  1.1473600E+00  -1.301345875E-02  -6.108605638E-01  -1.099206697E+00  -4.415392057E+00  -4.814388170E+00   3.202478395E+00
  1.1587200E+00  -6.296526819E-02  -6.646252792E-01  -1.060632161E+00  -4.374750119E+00  -4.647674319E+00   3.585880683E+00
  1.1700800E+00  -1.123128636E-01  -7.163707774E-01  -1.017807189E+00  -4.309071919E+00  -4.458528631E+00   3.950371722E+00
  1.1814400E+00  -1.607754555E-01  -7.658301884E-01  -9.709595500E-01  -4.219147081E+00  -4.244877302E+00   4.293809056E+00
  1.1928000E+00  -2.080862624E-01  -8.127155993E-01  -9.203365559E-01  -4.106633095E+00  -4.005169438E+00   4.614903711E+00
  1.2041600E+00  -2.540013531E-01  -8.567265363E-01  -8.661954572E-01  -3.973846335E+00  -3.738802298E+00   4.913169278E+00
  1.2155200E+00  -2.983052632E-01  -8.975622348E-01  -8.087955051E-01  -3.823420262E+00  -3.446341283E+00   5.188691248E+00
  1.2268800E+00  -3.408125398E-01  -9.349348497E-01  -7.483931825E-01  -3.657951614E+00  -3.129464805E+00   5.441820945E+00
  1.2382400E+00  -3.813657296E-01  -9.685806982E-01  -6.852407701E-01  -3.479741202E+00  -2.790691179E+00   5.672910551E+00
  1.2496000E+00  -4.198311940E-01  -9.982677659E-01  -6.195873499E-01  -3.290671528E+00  -2.433016931E+00   5.882154385E+00
  1.2609600E+00  -4.560942357E-01  -1.023799190E+00  -5.516809783E-01  -3.092201286E+00  -2.059585832E+00   6.069537233E+00
  1.2723200E+00  -4.900546039E-01  -1.045013485E+00  -4.817710046E-01  -2.885428857E+00  -1.673452101E+00   6.234853611E+00
  1.2836800E+00  -5.216228934E-01  -1.061782678E+00  -4.101099622E-01  -2.671180350E+00  -1.277447089E+00   6.377757430E+00
  1.2950400E+00  -5.507179449E-01  -1.074009424E+00  -3.369548639E-01  -2.450094400E+00  -8.741286605E-01   6.497814313E+00
  1.3064000E+00  -5.772651273E-01  -1.081623881E+00  -2.625679525E-01  -2.222691846E+00  -4.657846228E-01   6.594543690E+00
  1.3177600E+00  -6.011953135E-01  -1.084580809E+00  -1.872170490E-01  -1.989428364E+00  -5.446561858E-02   6.667448023E+00
  1.3291200E+00  -6.224443695E-01  -1.082857131E+00  -1.111756303E-01  -1.750732648E+00   3.579694776E-01   6.716031465E+00
  1.3404800E+00  -6.409530118E-01  -1.076450023E+00  -3.472273842E-02  -1.507033903E+00   7.698058206E-01   6.739811703E+00
  1.3518400E+00  -6.566669339E-01  -1.065375535E+00   4.185722356E-02  -1.258782005E+00   1.179427872E+00   6.738328497E+00
  1.3632000E+00  -6.695371315E-01  -1.049667700E+00   1.182747865E-01  -1.006462852E+00   1.585280137E+00   6.711151550E+00
  1.3745600E+00  -6.795203837E-01  -1.029378033E+00   1.942358048E-01  -7.506105739E-01   1.985834232E+00   6.657889474E+00
  1.3859200E+00  -6.865798598E-01  -1.004575391E+00   2.694419589E-01  -4.918175725E-01   2.379562408E+00   6.578200879E+00
  1.3972800E+00  -6.906858296E-01  -9.753460773E-01   3.435913988E-01  -2.307428706E-01   2.764917375E+00   6.471808075E+00
  1.4086400E+00  -6.918164613E-01  -9.417941555E-01   4.163795578E-01   3.188109063E-02   3.140318232E+00   6.338513457E+00
  1.4200000E+00  -6.899586854E-01  -9.040418787E-01   4.875001675E-01   2.952433103E-01   3.504142344E+00   6.178218342E+00
  1.4313600E+00  -6.851091080E-01  -8.622301845E-01   5.566464984E-01   5.584509925E-01   3.854723060E+00   5.990943784E+00
  1.4427200E+00  -6.772749479E-01  -8.165191795E-01   6.235128442E-01   8.205285511E-01   4.190353230E+00   5.776852661E+00
  1.4540800E+00  -6.664749706E-01  -7.670885526E-01   6.877962608E-01   1.080419222E+00   4.509294409E+00   5.536272121E+00
  1.4654400E+00  -6.527403872E-01  -7.141378521E-01   7.491985574E-01   1.336989634E+00   4.809791613E+00   5.269715336E+00
  1.4768000E+00  -6.361156838E-01  -6.578865644E-01   8.074285244E-01   1.589037612E+00   5.090093284E+00   4.977901321E+00
  1.4881600E+00  -6.166593424E-01  -5.985739397E-01   8.622043699E-01   1.835303394E+00   5.348475973E+00   4.661771530E+00
  1.4995200E+00  -5.944444157E-01  -5.364585126E-01   9.132563201E-01   2.074484252E+00   5.583272959E+00   4.322501891E+00
  1.5108800E+00  -5.695589160E-01  -4.718172817E-01   9.603293239E-01   2.305252338E+00   5.792905770E+00   3.961509042E+00
  1.5222400E+00  -5.421059863E-01  -4.049445189E-01   1.003185791E+00   2.526275334E+00   5.975917317E+00   3.580449695E+00
  1.5336000E+00  -5.122038227E-01  -3.361502018E-01   1.041608280E+00   2.736239275E+00   6.131005104E+00   3.181212347E+00
  1.5449600E+00  -4.799853300E-01  -2.657580750E-01   1.075402044E+00   2.933872691E+00   6.257052861E+00   2.765900971E+00
  1.5563200E+00  -4.455974994E-01  -1.941033702E-01   1.104397354E+00   3.117971039E+00   6.353158898E+00   2.336810756E+00
  1.5676800E+00  -4.092005133E-01  -1.215302295E-01   1.128451489E+00   3.287420323E+00   6.418659562E+00   1.896396518E+00
  1.5790400E+00  -3.709665909E-01  -4.838889756E-02   1.147450349E+00   3.441218733E+00   6.453146405E+00   1.447234892E+00
  1.5904000E+00  -3.310786050E-01   2.496724099E-02   1.161309595E+00   3.578495253E+00   6.456476038E+00   9.919818413E-01
  1.6017600E+00  -2.897285088E-01   9.818469107E-02   1.169975298E+00   3.698524309E+00   6.428772071E+00   5.333274069E-01
  1.6131200E+00  -2.471156222E-01   1.709128534E-01   1.173424062E+00   3.800735803E+00   6.370419042E+00   7.394975723E-02
  1.6244800E+00  -2.034448319E-01   2.428069177E-01   1.171662638E+00   3.884720128E+00   6.282048759E+00  -3.835293461E-01
  1.6358400E+00  -1.589247642E-01   3.135305620E-01   1.164727040E+00   3.950228142E+00   6.164519934E+00  -8.365857121E-01
  1.6472000E+00  -1.137659850E-01   3.827583883E-01   1.152681231E+00   3.997166297E+00   6.018892354E+00  -1.282828848E+00
  1.6585600E+00  -6.817928047E-02   4.501780399E-01   1.135615425E+00   4.025587483E+00   5.846397120E+00  -1.720031792E+00
  1.6699200E+00  -2.237406338E-02   5.154919676E-01   1.113644094E+00   4.035678279E+00   5.648404568E+00  -2.146153851E+00
  1.6812800E+00   2.344306041E-02   5.784188247E-01   1.086903759E+00   4.027743495E+00   5.426391535E+00  -2.559355934E+00
  1.6926400E+00   6.906953804E-02   6.386944949E-01   1.055550647E+00   4.002188903E+00   5.181909476E+00  -2.958008604E+00
  1.7040000E+00   1.143079139E-01   6.960727680E-01   1.019758295E+00   3.959503089E+00   4.916554762E+00  -3.340693356E+00
  1.7153600E+00   1.589666669E-01   7.503256968E-01   9.797151748E-01   3.900239251E+00   4.631942251E+00  -3.706197931E+00
  1.7267200E+00   2.028608435E-01   8.012436762E-01   9.356224029E-01   3.824997675E+00   4.329682942E+00  -4.053506635E+00
  1.7380800E+00   2.458124995E-01   8.486352938E-01   8.876915800E-01   3.734409495E+00   4.011366282E+00  -4.381786768E+00
  1.7494400E+00   2.876509660E-01   8.923270087E-01   8.361428034E-01   3.629122170E+00   3.678547485E+00  -4.690372248E+00
  1.7608000E+00   3.282129617E-01   9.321627147E-01   7.812028760E-01   3.509787029E+00   3.332740052E+00  -4.978745468E+00
  1.7721600E+00   3.673425770E-01   9.680032492E-01   7.231037270E-01   3.377049055E+00   2.975413587E+00  -5.246518327E+00
  1.7835200E+00   4.048911553E-01   9.997259074E-01   6.620810492E-01   3.231539045E+00   2.607996942E+00  -5.493413193E+00
  1.7948800E+00   4.407170979E-01   1.027224023E+00   5.983731496E-01   3.073868167E+00   2.231886777E+00  -5.719244406E+00
  1.8062400E+00   4.746856223E-01   1.050406675E+00   5.322200060E-01   2.904624928E+00   1.848461635E+00  -5.923900676E+00
  1.8176000E+00   5.066684986E-01   1.069198595E+00   4.638625167E-01   2.724374550E+00   1.459101768E+00  -6.107328492E+00
  1.8289600E+00   5.365437927E-01   1.083540318E+00   3.935419349E-01   2.533660728E+00   1.065214963E+00  -6.269516263E+00
  1.8403200E+00   5.641956435E-01   1.093388681E+00   3.214994825E-01   2.333009854E+00   6.682686426E-01  -6.410478461E+00
  1.8516800E+00   5.895141018E-01   1.098717706E+00   2.479761489E-01   2.122937775E+00   2.698282445E-01  -6.530238374E+00
  1.8630400E+00   6.123950628E-01   1.099519963E+00   1.732127055E-01   1.903959323E+00  -1.283987751E-01  -6.628807140E+00
  1.8744000E+00   6.327403223E-01   1.095808447E+00   9.744999467E-02   1.676600959E+00  -5.245154198E-01  -6.706155698E+00
  1.8857600E+00   6.504577980E-01   1.087619005E+00   2.092959733E-02   1.441417094E+00  -9.163889424E-01  -6.762175184E+00
  1.8971200E+00   6.654619606E-01   1.075013225E+00  -5.610495920E-02   1.199010869E+00  -1.301615309E+00  -6.796620888E+00
  1.9084800E+00   6.776745305E-01   1.058081609E+00  -1.334062474E-01   9.500603781E-01  -1.677510299E+00  -6.809036643E+00
  1.9198400E+00   6.870255077E-01   1.036946578E+00  -2.107200250E-01   6.953511856E-01  -2.041150895E+00  -6.798662630E+00
  1.9312000E+00   6.934546074E-01   1.011764592E+00  -2.877812467E-01   4.358149902E-01  -2.389495652E+00  -6.764343010E+00
  1.9425600E+00   6.969131575E-01   9.827263329E-01  -3.643091933E-01   1.725715681E-01  -2.719607137E+00  -6.704470832E+00
  1.9539200E+00   6.973664574E-01   9.500537766E-01  -4.400024576E-01  -9.303400874E-02  -3.028972660E+00  -6.617029325E+00
  1.9652800E+00   6.947964655E-01   9.139933041E-01  -5.145352510E-01  -3.594134579E-01  -3.315866995E+00  -6.499791350E+00
  1.9766400E+00   6.892044934E-01   8.748049779E-01  -5.875570057E-01  -6.247551338E-01  -3.579640937E+00  -6.350697384E+00
  1.9880000E+00   6.806133919E-01   8.327496233E-01  -6.586970072E-01  -8.870947245E-01  -3.820799236E+00  -6.168342756E+00
  1.9993600E+00   6.690686552E-01   7.880766209E-01  -7.275744489E-01  -1.144432317E+00  -4.040795019E+00  -5.952413739E+00
  2.0107200E+00   6.546380487E-01   7.410154359E-01  -7.938122964E-01  -1.394869268E+00  -4.241598756E+00  -5.703898109E+00
  2.0220800E+00   6.374097490E-01   6.917725567E-01  -8.570518216E-01  -1.636727230E+00  -4.425208810E+00  -5.424991411E+00
  2.0334400E+00   6.174893789E-01   6.405334786E-01  -9.169645818E-01  -1.868620481E+00  -4.593275886E+00  -5.118761377E+00
  2.0448000E+00   5.949965315E-01   5.874678575E-01  -9.732599043E-01  -2.089474106E+00  -4.746924759E+00  -4.788718761E+00
  2.0561600E+00   5.700613467E-01   5.327356266E-01  -1.025687648E+00  -2.298499557E+00  -4.886753461E+00  -4.438433368E+00
  2.0675200E+00   5.428215174E-01   4.764924546E-01  -1.074037236E+00  -2.495146665E+00  -5.012936390E+00  -4.071267845E+00
  2.0788800E+00   5.134198917E-01   4.188937978E-01  -1.118134398E+00  -2.679048894E+00  -5.125358743E+00  -3.690236537E+00
  2.0902400E+00   4.820026842E-01   3.600974748E-01  -1.157836881E+00  -2.849972295E+00  -5.223736982E+00  -3.297961052E+00
  2.1016000E+00   4.487182202E-01   3.002650478E-01  -1.193030038E+00  -3.007772808E+00  -5.307707612E+00  -2.896686179E+00
  2.1129600E+00   4.137161135E-01   2.395623805E-01  -1.223622797E+00  -3.152362861E+00  -5.376883876E+00  -2.488326325E+00
  2.1243200E+00   3.771467735E-01   1.781597035E-01  -1.249544226E+00  -3.283686399E+00  -5.430887338E+00  -2.074522860E+00
  2.1356800E+00   3.391611554E-01   1.162314237E-01  -1.270740762E+00  -3.401700899E+00  -5.469362637E+00  -1.656701416E+00
  2.1470400E+00   2.999106819E-01   5.395582783E-02  -1.287174061E+00  -3.506364923E+00  -5.491982331E+00  -1.236124000E+00
  2.1584000E+00   2.595472803E-01  -8.485237055E-03  -1.298819403E+00  -3.597629984E+00  -5.498446789E+00  -8.139341644E-01
  2.1697600E+00   2.182234926E-01  -7.090666935E-02  -1.305664571E+00  -3.675435778E+00  -5.488482330E+00  -3.911951324E-01
  2.1811200E+00   1.760926245E-01  -1.331203970E-01  -1.307709122E+00  -3.739708053E+00  -5.461839458E+00   3.107846669E-02
  2.1924800E+00   1.333089050E-01  -1.949356476E-01  -1.304963988E+00  -3.790358607E+00  -5.418292238E+00   4.518944171E-01
  2.2038400E+00   9.002763699E-02  -2.561592195E-01  -1.297451352E+00  -3.827287019E+00  -5.357639254E+00   8.702614839E-01
  2.2152000E+00   4.640531896E-02  -3.165957740E-01  -1.285204732E+00  -3.850383844E+00  -5.279706296E+00   1.285172066E+00
  2.2265600E+00   2.599723576E-03  -3.760481682E-01  -1.268269255E+00  -3.859535048E+00  -5.184350745E+00   1.695588428E+00
  2.2379200E+00  -4.123008066E-02  -4.343178457E-01  -1.246702059E+00  -3.854627517E+00  -5.071467473E+00   2.100432167E+00
  2.2492800E+00  -8.492377557E-02  -4.912053021E-01  -1.220572798E+00  -3.835555491E+00  -4.940996064E+00   2.498576679E+00
  2.2606400E+00  -1.283199170E-01  -5.465106399E-01  -1.189964223E+00  -3.802227764E+00  -4.792929078E+00   2.888842510E+00
  2.2720000E+00  -1.712561443E-01  -6.000342197E-01  -1.154972796E+00  -3.754575506E+00  -4.627321053E+00   3.269995526E+00
  2.2833600E+00  -2.135694807E-01  -6.515774188E-01  -1.115709303E+00  -3.692560526E+00  -4.444297919E+00   3.640747883E+00
  2.2947200E+00  -2.550967302E-01  -7.009434948E-01  -1.072299448E+00  -3.616183777E+00  -4.244066449E+00   3.999761780E+00
  2.3060800E+00  -2.956749699E-01  -7.479385574E-01  -1.024884391E+00  -3.525493871E+00  -4.026923367E+00   4.345655968E+00
  2.3174400E+00  -3.351421396E-01  -7.923726376E-01  -9.736211819E-01  -3.420595356E+00  -3.793263687E+00   4.677014929E+00
  2.3288000E+00  -3.733377213E-01  -8.340608466E-01  -9.186830958E-01  -3.301656473E+00  -3.543587885E+00   4.992400590E+00
  2.3401600E+00  -4.101035034E-01  -8.728246077E-01  -8.602598049E-01  -3.168916107E+00  -3.278507476E+00   5.290366329E+00
  2.3515200E+00  -4.452844176E-01  -9.084929395E-01  -7.985573891E-01  -3.022689644E+00  -2.998748640E+00   5.569472960E+00
